run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
245,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,990,989,after_check,0,after_middleware,1.237673219293356,2.9777074232697487,60.78399810940027,57.806290686130524,59.546324890106916,70.38246467709541,71.49963080883026,committed,61.68310546875,EXECUTE,authorization_committed,56.17961008101702,56.20320374146104,0.023593660444021225,4.598055966198444,64.83166106045246,73.87360511347651,54.856796748936176,60.77766604721546,60.80125970765948
246,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,992,991,after_check,0,after_middleware,1.238904893398285,2.7061370201408863,60.61985995620489,57.913722936064005,59.380955062806606,71.12409686669707,72.36849190667272,committed,61.58203125,EXECUTE,authorization_committed,55.70210423320532,55.724035017192364,0.021930783987045288,4.912355914711952,65.14808489009738,74.56083502620459,55.161179043352604,60.61446014791727,60.636390931904316
247,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,994,993,after_check,0,after_middleware,1.1797230690717697,2.4494859389960766,60.292936861515045,57.84345092251897,59.113213792443275,70.85784804075956,72.08294607698917,committed,61.986083984375,EXECUTE,authorization_committed,55.579202715307474,55.59707572683692,0.017873011529445648,4.709355998784304,64.89584175869823,74.55802988260984,54.91429567337036,60.28855871409178,60.30643172562122
248,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,996,995,after_check,0,after_middleware,1.3199257664382458,3.019354771822691,60.646390076726675,57.627035304903984,59.32646431028843,70.07931731641293,71.04026013985276,committed,61.715087890625,EXECUTE,authorization_committed,56.030749808996916,56.05326173827052,0.022511929273605347,4.60975943133235,64.78234007954597,73.09747999534011,54.79274829849601,60.640509240329266,60.66302116960287
249,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,998,997,after_check,0,after_middleware,0.9579970501363277,2.333077136427164,59.69108687713742,57.35800974071026,58.733089827001095,69.63348994031549,70.74445392936468,committed,61.23193359375,EXECUTE,authorization_committed,55.34631619229913,55.365633219480515,0.019317027181386948,4.339770879596472,64.53763972967863,72.745808865875,54.55998983234167,59.6860870718956,59.705404099076986
250,xair_atomic,0,,50.0,control,1,0,0,0,0,,999,control,0,,1.2697218917310238,2.8966940008103848,60.53252564743161,57.63583164662123,59.26280375570059,,,committed,61.35888671875,EXECUTE,authorization_committed,55.872753728181124,55.88974570855498,0.016991980373859406,4.655553959310055,,,54.7614386305213,60.52830768749118,60.54529966786504
251,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1001,1000,after_check,0,after_middleware,0.9654420427978039,2.408148255199194,59.991721995174885,57.58357373997569,59.02627995237708,69.7665698826313,70.99274080246687,committed,61.159912109375,EXECUTE,authorization_committed,55.35320891067386,55.370451882481575,0.017242971807718277,4.634554963558912,64.8323530331254,73.36092367768288,54.84870309010148,59.98776387423277,60.00500684604049
252,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1003,1002,after_check,0,after_middleware,1.053656917065382,2.1870029158890247,59.57024125382304,57.38323833793402,58.51658433675766,70.17272291705012,71.17479294538498,committed,60.7451171875,EXECUTE,authorization_committed,55.12036196887493,55.1370931789279,0.01673121005296707,4.446112085133791,64.67808410525322,73.36814794689417,54.697159212082624,59.56647405400872,59.58320526406169
253,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1005,1004,after_check,0,after_middleware,1.097018364816904,2.412476111203432,59.73356729373336,57.321091182529926,58.636548928916454,69.79478290304542,71.14617805927992,committed,61.512939453125,EXECUTE,authorization_committed,55.59326894581318,55.610462091863155,0.01719314604997635,4.136430099606514,64.43495722487569,73.47001787275076,54.446067195385695,59.72969904541969,59.74689219146967
254,xair_atomic,0,,50.0,control,1,0,0,0,0,,1006,control,0,,1.3156281784176826,2.710214350372553,62.49620020389557,59.785985853523016,61.180572025477886,,,committed,63.35595703125,EXECUTE,authorization_committed,56.30163801833987,56.32427101954818,0.02263300120830536,6.188711151480675,,,56.292731780558825,62.49034916982055,62.51298217102885
255,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1008,1007,after_check,0,after_middleware,2.222750335931778,3.5591782070696354,62.44383193552494,58.884653728455305,60.22108159959316,70.92179683968425,72.11315259337425,committed,62.43505859375,EXECUTE,authorization_committed,56.72525288537145,56.75528012216091,0.03002723678946495,5.713598802685738,65.90492464601994,74.6550508774817,55.90368201956153,62.438851688057184,62.46887892484665
256,xair_atomic,1,60.0,50.0,concurrent,1,0,0,0,1,1010,1009,after_check,0,after_middleware,1.5856549143791199,3.3748107962310314,67.8153089247644,64.44049812853336,66.22965401038527,71.49154646322131,73.17956304177642,committed,69.23095703125,EXECUTE,authorization_committed,62.09670007228851,62.11929302662611,0.022592954337596893,5.712316837161779,66.08620472252369,75.96472883597016,56.13214988261461,67.80901690945029,67.83160986378789
257,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1012,1011,after_check,0,after_middleware,1.0822098702192307,2.5813221000134945,62.23692325875163,59.655601158738136,61.1547133885324,71.78039802238345,73.06997803971171,committed,64.531005859375,EXECUTE,authorization_committed,55.987049359828234,56.006725411862135,0.019676052033901215,6.24460494145751,66.55755918473005,74.99172305688262,56.52296310290694,62.231654301285744,62.251330353319645
