run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
247,xair,1,60.0,50.0,after_release,1,0,0,0,1,434,433,after_check,0,after_middleware,0.9057899005711079,1.9412129186093807,59.11023775115609,57.16902483254671,58.204447850584984,69.39411675557494,70.52760384976864,,,EXECUTE,published_after_gate_recheck,54.34473417699337,54.35274913907051,0.008014962077140808,4.765372723340988,64.94101975113153,72.48978596180677,54.96544996276498,59.11010690033436,59.1181218624115
248,xair,1,60.0,50.0,after_release,1,0,0,0,1,436,435,after_check,0,after_middleware,0.9282520040869713,2.1563968621194363,59.579848777502775,57.42345191538334,58.651596773415804,70.07902162149549,71.25457795336843,,,EXECUTE,published_after_gate_recheck,54.71346573904157,54.72303368151188,0.009567942470312119,4.866261966526508,65.04828063771129,72.83831993117929,55.07662799209356,59.579727705568075,59.58929564803839
249,xair,0,,50.0,control,1,0,0,0,0,,437,control,0,,0.8714762516319752,2.041241154074669,58.85326489806175,56.81202374398708,57.98178864642978,,,,,EXECUTE,published_after_gate_recheck,54.55117207020521,54.56126015633345,0.010088086128234863,4.301972687244415,,,54.39488776028156,58.85314475744963,58.86323284357786
250,xair,1,60.0,50.0,after_release,1,0,0,0,1,439,438,after_check,0,after_middleware,1.024994533509016,2.135797869414091,59.965603053569794,57.8298051841557,58.94060852006078,69.21803625300527,70.30743034556508,,,EXECUTE,published_after_gate_recheck,55.09054381400347,55.10005075484514,0.009506940841674805,4.874929320067167,65.05586532875896,72.17151904478669,55.0936502404511,59.965473134070635,59.97498007491231
251,xair,1,60.0,50.0,after_release,1,0,0,0,1,441,440,after_check,0,after_middleware,1.2355176731944084,2.5001619942486286,60.34082593396306,57.84066393971443,59.10530826076865,69.12037217989564,70.22329233586788,,,EXECUTE,published_after_gate_recheck,55.86020788177848,55.87049713358283,0.010289251804351807,4.480468109250069,64.66060318052769,72.4959671497345,54.71060099080205,60.34067599102855,60.3509652428329
252,xair,1,60.0,50.0,after_release,1,0,0,0,1,443,442,after_check,0,after_middleware,1.1557587422430515,2.3978999815881252,60.220821760594845,57.82292177900672,59.06506301835179,69.24447603523731,70.26064302772284,,,EXECUTE,published_after_gate_recheck,55.71849178522825,55.73232797905803,0.013836193829774857,4.502119030803442,64.69809403643012,72.57271185517311,54.74449507892132,60.220610816031694,60.23444700986147
253,xair,1,60.0,50.0,after_release,1,0,0,0,1,445,444,after_check,0,after_middleware,1.0739448480308056,2.540566958487034,61.44338473677635,58.90281777828932,60.369439888745546,70.778613910079,72.15766236186028,,,EXECUTE,published_after_gate_recheck,55.926332250237465,55.938775185495615,0.0124429352581501,5.516922567039728,66.08434487134218,74.53806884586811,56.133460719138384,61.44325481727719,61.45569775253534
254,xair,1,60.0,50.0,after_release,1,0,0,0,1,447,446,after_check,0,after_middleware,0.9531988762319088,2.0353486761450768,59.06371958553791,57.028370909392834,58.110520709306,69.22424770891666,70.39394276216626,,,EXECUTE,published_after_gate_recheck,54.29014191031456,54.301904048770666,0.011762138456106186,4.773417953401804,64.96061570942402,72.36385904252529,55.01510202884674,59.063559863716364,59.07532200217247
255,xair,0,,50.0,control,1,0,0,0,0,,448,control,0,,1.0305237956345081,2.2785458713769913,58.974252082407475,56.69570621103048,57.943728286772966,,,,,EXECUTE,published_after_gate_recheck,54.62674330919981,54.63753407821059,0.010790769010782242,4.347397945821285,,,54.46876725181937,58.974141255021095,58.98493202403188
256,xair,1,60.0,50.0,after_release,1,0,0,0,1,450,449,after_check,0,after_middleware,1.1430452577769756,2.233241219073534,62.56153387948871,60.32829266041517,61.41848862171173,71.26909494400024,72.48062780126929,,,EXECUTE,published_after_gate_recheck,57.912719901651144,57.9227190464735,0.009999144822359085,4.648713860660791,65.82600995898247,74.64904757216573,55.87619775906205,62.561433762311935,62.571432907134295
