version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
global,unrelated,0,57,1,EXECUTE,published_after_gate_recheck,14.057263266295195,4.619196988642216,0.0,64.7095032412455
global,unrelated,0,58,1,EXECUTE,published_after_gate_recheck,14.269111212342978,4.285048693418503,0.0,64.7095032412455
global,unrelated,0,59,1,EXECUTE,published_after_gate_recheck,13.811282347887754,3.8552130572497845,0.0,64.7095032412455
global,unrelated,0,60,1,EXECUTE,published_after_gate_recheck,14.462552964687347,3.8278717547655106,0.0,64.7095032412455
global,unrelated,0,61,1,EXECUTE,published_after_gate_recheck,15.677331946790218,4.130308981984854,0.0,64.7095032412455
global,unrelated,0,62,1,EXECUTE,published_after_gate_recheck,14.44263570010662,4.240856971591711,0.0,64.7095032412455
global,unrelated,0,63,1,EXECUTE,published_after_gate_recheck,14.515362214297056,3.950520884245634,0.0,64.7095032412455
global,unrelated,0,64,1,EXECUTE,published_after_gate_recheck,18.709841649979353,6.890858057886362,0.0,64.7095032412455
global,unrelated,0,65,1,EXECUTE,published_after_gate_recheck,21.543969865888357,4.990863148123026,0.0,64.7095032412455
global,unrelated,0,66,1,EXECUTE,published_after_gate_recheck,18.72715400531888,5.906842183321714,0.0,64.7095032412455
global,unrelated,0,67,1,EXECUTE,published_after_gate_recheck,19.434682093560696,4.697792697697878,0.0,64.7095032412455
global,unrelated,0,68,1,EXECUTE,published_after_gate_recheck,22.133916150778532,4.708212800323963,0.0,64.7095032412455
global,unrelated,0,69,1,EXECUTE,published_after_gate_recheck,16.27012388780713,4.571777302771807,0.0,64.7095032412455
global,unrelated,0,70,1,EXECUTE,published_after_gate_recheck,15.556716360151768,4.526411648839712,0.0,64.7095032412455
global,unrelated,0,71,1,EXECUTE,published_after_gate_recheck,14.884475152939558,4.564343020319939,0.0,64.7095032412455
global,unrelated,0,72,1,EXECUTE,published_after_gate_recheck,15.000582672655582,3.8425391539931297,0.0,64.7095032412455
global,unrelated,0,73,1,EXECUTE,published_after_gate_recheck,14.741346705704927,4.3153162114322186,0.0,64.7095032412455
global,unrelated,0,74,1,EXECUTE,published_after_gate_recheck,15.015980694442987,4.253479652106762,0.0,64.7095032412455
global,unrelated,0,75,1,EXECUTE,published_after_gate_recheck,16.2823679856956,4.700809717178345,0.0,64.7095032412455
global,unrelated,0,76,1,EXECUTE,published_after_gate_recheck,16.059488989412785,4.10151481628418,0.0,64.7095032412455
global,unrelated,0,77,1,EXECUTE,published_after_gate_recheck,16.224498860538006,4.371812101453543,0.0,64.7095032412455
