publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,readset,continuous,183,91.563,1,published_after_gate_recheck,17.54953619092703,4.559230990707874,1.0
1000,global,discrete,184,92.378,1,published_after_gate_recheck,17.601102124899626,4.431711975485086,1.0
1000,global,discrete,185,92.93,1,published_after_gate_recheck,17.81875966116786,4.562958143651485,1.0
1000,global,discrete,186,93.352,1,published_after_gate_recheck,17.988418228924274,4.39746817573905,1.0
1000,predicate,discrete,187,93.675,1,published_after_gate_recheck,22.384232841432095,7.161775603890419,1.0
1000,global,discrete,188,94.175,1,published_after_gate_recheck,17.934987787157297,4.785103723406792,1.0
1000,readset,continuous,189,94.863,1,published_after_gate_recheck,18.793446011841297,5.2068037912249565,1.0
1000,readset,discrete,190,95.427,1,published_after_gate_recheck,17.865788657218218,4.252727143466473,1.0
1000,global,discrete,191,95.558,1,published_after_gate_recheck,18.42817198485136,4.152949899435043,1.0
1000,global,discrete,192,96.132,1,published_after_gate_recheck,16.60243235528469,4.3282778933644295,1.0
1000,predicate,discrete,193,96.937,1,published_after_gate_recheck,18.033833242952824,4.666531924158335,1.0
1000,predicate,discrete,194,97.388,1,published_after_gate_recheck,18.987759947776794,4.914606921374798,1.0
1000,readset,continuous,195,97.609,1,published_after_gate_recheck,22.06731913611293,4.607541020959616,1.0
1000,predicate,continuous,196,98.08,1,published_after_gate_recheck,17.69040012732148,3.9786631241440773,1.0
1000,global,discrete,197,98.524,1,published_after_gate_recheck,16.963828820735216,4.054325167089701,1.0
1000,global,continuous,198,99.144,1,published_after_gate_recheck,25.036592036485672,5.596353206783533,1.0
1000,global,discrete,199,99.925,1,published_after_gate_recheck,21.935712080448866,5.374286789447069,1.0
1000,global,continuous,200,100.285,1,published_after_gate_recheck,16.563849058002234,4.204797092825174,1.0
1000,predicate,continuous,201,100.586,1,published_after_gate_recheck,18.046285957098007,4.757151938974857,1.0
1000,global,discrete,202,101.079,1,published_after_gate_recheck,18.857375718653202,4.7004250809550285,1.0
1000,readset,continuous,203,101.551,1,published_after_gate_recheck,20.37069108337164,5.131512880325317,1.0
