run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
238,xair,0,,50.0,control,1,0,0,0,0,,1898,control,0,EXECUTE,published_after_gate_recheck,55.4659441113472,55.47921918332577,0.01327507197856903,4.642134066671133,,,54.7400931827724,60.10807817801833,60.1213532499969
239,xair,1,55.0,50.0,after_release,1,0,0,0,1,1900,1899,after_check,0,EXECUTE,published_after_gate_recheck,54.97085629031062,54.982719011604786,0.011862721294164658,4.871734883636236,60.039771255105734,68.37701424956322,55.06296921521425,59.84259117394686,59.85445389524102
240,xair,1,60.0,50.0,after_release,1,0,0,0,1,1902,1901,after_check,0,EXECUTE,published_after_gate_recheck,55.11169973760843,55.12468470260501,0.01298496499657631,4.8116822727024555,64.97083697468042,71.88943028450012,55.003717076033354,59.92338201031089,59.936366975307465
241,xair,1,60.0,50.0,after_release,1,0,0,0,1,1904,1903,after_check,0,EXECUTE,published_after_gate_recheck,54.963081143796444,54.97228913009167,0.009207986295223236,4.336311016231775,64.54651104286313,72.81203987076879,54.56787999719381,59.29939216002822,59.30860014632344
242,xair,1,60.0,50.0,after_release,1,0,0,0,1,1906,1905,after_check,0,EXECUTE,published_after_gate_recheck,54.15547685697675,54.16403291746974,0.008556060492992401,4.832040052860975,65.03191078081727,73.43643996864557,55.061605758965015,58.98751690983772,58.996072970330715
243,xair,1,60.0,50.0,after_release,1,0,0,0,1,1908,1907,after_check,0,EXECUTE,published_after_gate_recheck,55.06813898682594,55.08021079003811,0.012071803212165833,4.612028133124113,64.85250499099493,73.32624401897192,54.90469187498093,59.680167119950056,59.69223892316222
244,xair,1,60.0,50.0,after_release,1,0,0,0,1,1910,1909,after_check,0,EXECUTE,published_after_gate_recheck,56.20498023927212,56.21687229722738,0.011892057955265045,5.400967784225941,65.68293180316687,73.79772886633873,55.73511868715286,61.60594802349806,61.61784008145332
245,xair,0,,50.0,control,1,0,0,0,0,,1911,control,0,EXECUTE,published_after_gate_recheck,54.51148375868797,54.52157277613878,0.010089017450809479,4.43221116438508,,,54.52669318765402,58.94369492307305,58.95378394052386
246,xair,1,60.0,50.0,after_release,1,0,0,0,1,1913,1912,after_check,0,EXECUTE,published_after_gate_recheck,54.45768404752016,54.46679098531604,0.009106937795877457,4.403335973620415,65.8458168618381,75.7632227614522,54.56618685275316,58.861020021140575,58.87012695893645
247,xair,1,60.0,50.0,after_release,1,0,0,0,1,1915,1914,after_check,0,EXECUTE,published_after_gate_recheck,55.177582893520594,55.18685095012188,0.009268056601285934,4.188654012978077,64.50451212003827,72.79886491596699,54.5184169895947,59.36623690649867,59.37550496309996
248,xair,0,,50.0,control,1,0,0,0,0,,1916,control,0,EXECUTE,published_after_gate_recheck,54.68957778066397,54.702762980014086,0.013185199350118637,5.011167377233505,,,55.141025222837925,59.70074515789747,59.71393035724759
249,xair,1,60.0,50.0,after_release,1,0,0,0,1,1918,1917,after_check,0,EXECUTE,published_after_gate_recheck,54.643692914396524,54.654502775520086,0.010809861123561859,4.407634027302265,64.55698003992438,72.86078110337257,54.57649612799287,59.05132694169879,59.06213680282235
250,xair,1,60.0,50.0,after_release,1,0,0,0,1,1920,1919,after_check,0,EXECUTE,published_after_gate_recheck,56.44422909244895,56.46190186962485,0.01767277717590332,5.524979904294014,65.80959958955646,73.8738807849586,55.89849594980478,61.969208996742964,61.98688177391887
251,xair,1,60.0,50.0,after_release,1,0,0,0,1,1922,1921,after_check,0,EXECUTE,published_after_gate_recheck,55.3141999989748,55.32969906926155,0.015499070286750793,5.29331574216485,65.52826287224889,73.8752237521112,55.60687882825732,60.60751574113965,60.6230148114264
252,xair,0,,50.0,control,1,0,0,0,0,,1923,control,0,EXECUTE,published_after_gate_recheck,56.21260404586792,56.22596899047494,0.013364944607019424,5.394425243139267,,,55.52639812231064,61.60702928900719,61.620394233614206
253,xair,1,60.0,50.0,after_release,1,0,0,0,1,1925,1924,after_check,0,EXECUTE,published_after_gate_recheck,56.13616108894348,56.14669108763337,0.010529998689889908,4.88999905064702,65.17157284542918,72.65647780150175,55.23784598335624,61.0261601395905,61.03669013828039
254,xair,1,60.0,50.0,after_release,1,0,0,0,1,1927,1926,after_check,0,EXECUTE,published_after_gate_recheck,56.1930681578815,56.21200427412987,0.018936116248369217,5.042755044996738,65.2448502369225,73.6426874063909,55.3572503849864,61.23582320287824,61.254759319126606
255,xair,1,60.0,50.0,after_release,1,0,0,0,1,1929,1928,after_check,0,EXECUTE,published_after_gate_recheck,54.775448981672525,54.784916806966066,0.009467825293540955,5.022707860916853,65.19312271848321,73.21088807657361,55.23470975458622,59.79815684258938,59.80762466788292
256,xair,1,60.0,50.0,after_release,1,0,0,0,1,1931,1930,after_check,0,EXECUTE,published_after_gate_recheck,55.40964938700199,55.4204392246902,0.010789837688207626,4.203712567687035,64.39670082181692,72.07895582541823,54.434810765087605,59.613361954689026,59.62415179237723
257,xair,0,,50.0,control,1,0,0,0,0,,1932,control,0,EXECUTE,published_after_gate_recheck,57.4825550429523,57.49381706118584,0.011262018233537674,4.670287948101759,,,54.776682052761316,62.15284299105406,62.164105009287596
258,xair,1,60.0,50.0,after_release,1,0,0,0,1,1934,1933,after_check,0,EXECUTE,published_after_gate_recheck,55.17280474305153,55.18857389688492,0.015769153833389282,4.242475144565105,64.4859578460455,72.82035611569881,54.53035980463028,59.415279887616634,59.431049041450024
259,xair,1,60.0,50.0,after_release,1,0,0,0,1,1936,1935,after_check,0,EXECUTE,published_after_gate_recheck,54.917396046221256,54.92518004029989,0.007783994078636169,4.35043778270483,64.54290496185422,72.39712169393897,54.576316848397255,59.267833828926086,59.27561782300472
260,xair,1,60.0,50.0,after_release,1,0,0,0,1,1938,1937,after_check,0,EXECUTE,published_after_gate_recheck,54.38252259045839,54.39360300078988,0.011080410331487656,4.931748379021883,65.13761030510068,72.69077328965068,55.18341530114412,59.314270969480276,59.325351379811764
261,xair,0,,50.0,control,1,0,0,0,0,,1939,control,0,EXECUTE,published_after_gate_recheck,54.501436185091734,54.50589396059513,0.004457775503396988,4.780494142323732,,,54.86155115067959,59.281930327415466,59.28638810291886
262,xair,0,,50.0,control,1,0,0,0,0,,1940,control,0,EXECUTE,published_after_gate_recheck,55.70612382143736,55.71010196581483,0.0039781443774700165,4.6294210478663445,,,54.71773073077202,60.3355448693037,60.33952301368117
263,xair,1,60.0,50.0,after_release,1,0,0,0,1,1942,1941,after_check,0,EXECUTE,published_after_gate_recheck,54.74075488746166,54.74458169192076,0.0038268044590950012,4.617288243025541,64.86221309751272,73.22144787758589,54.8800858668983,59.358043130487204,59.3618699349463
264,xair,1,60.0,50.0,after_release,1,0,0,0,1,1944,1943,after_check,0,EXECUTE,published_after_gate_recheck,54.551048669964075,54.55488571897149,0.0038370490074157715,4.526556935161352,64.66964166611433,72.8270378895104,54.698274936527014,59.07760560512543,59.08144265413284
265,xair,1,60.0,50.0,after_release,1,0,0,0,1,1946,1945,after_check,0,EXECUTE,published_after_gate_recheck,54.82034292072058,54.82730595394969,0.006963033229112625,4.860032815486193,65.01213414594531,73.05469503626227,55.03430496901274,59.68037573620677,59.68733876943588
266,xair,1,60.0,50.0,after_release,1,0,0,0,1,1948,1947,after_check,0,EXECUTE,published_after_gate_recheck,54.728240706026554,54.73414156585932,0.005900859832763672,4.49836440384388,64.64758003130555,72.19387032091618,54.66188630089164,59.226605109870434,59.2325059697032
267,xair,1,60.0,50.0,after_release,1,0,0,0,1,1950,1949,after_check,0,EXECUTE,published_after_gate_recheck,54.953512735664845,54.9635817296803,0.010068994015455246,5.265944171696901,65.54881017655134,73.3104138635099,55.60752982273698,60.219456907361746,60.2295259013772
268,xair,1,60.0,50.0,after_release,1,0,0,0,1,1952,1951,after_check,0,EXECUTE,published_after_gate_recheck,54.73074596375227,54.73919119685888,0.00844523310661316,4.259707871824503,64.43826900795102,72.699970100075,54.47100894525647,58.99045383557677,58.998899068683386
269,xair,0,,50.0,control,1,0,0,0,0,,1953,control,0,EXECUTE,published_after_gate_recheck,54.386860225349665,54.39509591087699,0.008235685527324677,4.347882699221373,,,54.43789670243859,58.73474292457104,58.74297861009836
270,xair,1,60.0,50.0,after_release,1,0,0,0,1,1955,1954,after_check,0,EXECUTE,published_after_gate_recheck,54.063044022768736,54.06825290992856,0.005208887159824371,4.505958873778582,64.80471463873982,71.97881676256657,54.68842573463917,58.56900289654732,58.57421178370714
271,xair,1,60.0,50.0,after_release,1,0,0,0,1,1957,1956,after_check,0,EXECUTE,published_after_gate_recheck,54.63605793192983,54.641537833958864,0.005479902029037476,4.186210222542286,64.3369690515101,72.04419001936913,54.3521661311388,58.82226815447211,58.82774805650115
272,xair,1,60.0,50.0,after_release,1,0,0,0,1,1959,1958,after_check,0,EXECUTE,published_after_gate_recheck,55.01021025702357,55.01745315268636,0.007242895662784576,4.5919097028672695,64.89781010895967,72.31919467449188,54.94673969224095,59.60211995989084,59.60936285555363
273,xair,1,60.0,50.0,after_release,1,0,0,0,1,1961,1960,after_check,0,EXECUTE,published_after_gate_recheck,54.72947284579277,54.74451091140509,0.015038065612316132,4.760126117616892,64.9716081097722,73.00044316798449,55.006913375109434,59.48959896340966,59.50463702902198
274,xair,0,,50.0,control,1,0,0,0,0,,1962,control,0,EXECUTE,published_after_gate_recheck,54.50332863256335,54.51410869136453,0.010780058801174164,4.259077366441488,,,54.3498620390892,58.76240599900484,58.773186057806015
275,xair,1,60.0,50.0,after_release,1,0,0,0,1,1964,1963,after_check,0,EXECUTE,published_after_gate_recheck,54.570634849369526,54.577236995100975,0.006602145731449127,4.1252863593399525,64.4034231081605,73.83079035207629,54.422478191554546,58.69592120870948,58.70252335444093
276,xair,1,60.0,50.0,after_release,1,0,0,0,1,1966,1965,after_check,0,EXECUTE,published_after_gate_recheck,54.15574787184596,54.16321102529764,0.007463153451681137,5.070277024060488,65.36305183544755,73.57818586751819,55.39117380976677,59.22602489590645,59.23348804935813
277,xair,1,60.0,50.0,after_release,1,0,0,0,1,1968,1967,after_check,0,EXECUTE,published_after_gate_recheck,54.55129034817219,54.5588843524456,0.007594004273414612,4.913832992315292,65.16589224338531,72.94984813779593,55.20197935402393,59.46512334048748,59.472717344760895
278,xair,0,,50.0,control,1,0,0,0,0,,1969,control,0,EXECUTE,published_after_gate_recheck,54.485625587403774,54.4932596385479,0.007634051144123077,4.145804326981306,,,54.225137922912836,58.63142991438508,58.6390639655292
279,xair,0,,50.0,control,1,0,0,0,0,,1970,control,0,EXECUTE,published_after_gate_recheck,54.26259804517031,54.2677971534431,0.005199108272790909,4.752340726554394,,,54.83412882313132,59.0149387717247,59.02013787999749
280,xair,1,100.0,50.0,after_release,1,0,0,0,1,1972,1971,after_check,0,EXECUTE,published_after_gate_recheck,54.452124051749706,54.45816460996866,0.006040558218955994,4.477615933865309,104.69356086105108,113.23715187609196,54.70978654921055,58.929739985615015,58.93578054383397
281,xair,1,100.0,50.0,after_release,1,0,0,0,1,1974,1973,after_check,0,EXECUTE,published_after_gate_recheck,54.510252084583044,54.518137127161026,0.007885042577981949,5.27995964512229,105.49684707075357,113.63862408325076,55.522579699754715,59.790211729705334,59.798096772283316
282,xair,1,100.0,50.0,after_release,1,0,0,0,1,1976,1975,after_check,0,EXECUTE,published_after_gate_recheck,55.893335957080126,55.90516794472933,0.011831987649202347,6.582773290574551,106.8309391848743,115.16906414180994,56.881869211792946,62.476109247654676,62.48794123530388
283,xair,1,100.0,50.0,after_release,1,0,0,0,1,1978,1977,after_check,0,EXECUTE,published_after_gate_recheck,55.169057101011276,55.18199224025011,0.012935139238834381,3.9042807184159756,104.11721980199218,111.88866198062897,54.207934997975826,59.07333781942725,59.086272958666086
284,xair,1,100.0,50.0,after_release,1,0,0,0,1,1980,1979,after_check,0,EXECUTE,published_after_gate_recheck,54.966879077255726,54.97490428388119,0.008025206625461578,4.681607708334923,104.84473407268524,112.8050908446312,54.865467827767134,59.64848678559065,59.65651199221611
285,xair,0,,50.0,control,1,0,0,0,0,,1981,control,0,EXECUTE,published_after_gate_recheck,54.933416191488504,54.94458694010973,0.011170748621225357,4.460733849555254,,,54.56834100186825,59.39415004104376,59.405320789664984
286,xair,1,100.0,50.0,after_release,1,0,0,0,1,1983,1982,after_check,0,EXECUTE,published_after_gate_recheck,54.71207108348608,54.724724031984806,0.012652948498725891,4.569588229060173,104.74602924659848,112.68687900155783,54.766091983765364,59.28165931254625,59.29431226104498
287,xair,1,100.0,50.0,after_release,1,0,0,0,1,1985,1984,after_check,0,EXECUTE,published_after_gate_recheck,54.679811000823975,54.691683035343885,0.011872034519910812,4.307697061449289,104.51562702655792,112.52371268346906,54.54531777650118,58.987508062273264,58.999380096793175
288,xair,1,100.0,50.0,after_release,1,0,0,0,1,1987,1986,after_check,0,EXECUTE,published_after_gate_recheck,54.50404994189739,54.51626284047961,0.012212898582220078,4.779573064297438,104.99499691650271,112.15302906930447,55.02544902265072,59.28362300619483,59.29583590477705
289,xair,1,100.0,50.0,after_release,1,0,0,0,1,1989,1988,after_check,0,EXECUTE,published_after_gate_recheck,54.88040670752525,54.887689650058746,0.007282942533493042,4.415709991008043,104.58209179341793,112.12118901312351,54.60180388763547,59.2961166985333,59.30339964106679
290,xair,1,100.0,50.0,after_release,1,0,0,0,1,1991,1990,after_check,0,EXECUTE,published_after_gate_recheck,54.95582660660148,54.96868072077632,0.012854114174842834,4.372830037027597,104.56771496683359,113.21084201335907,54.6706928871572,59.328656643629074,59.34151075780392
291,xair,1,100.0,50.0,after_release,1,0,0,0,1,1993,1992,after_check,0,EXECUTE,published_after_gate_recheck,54.850520100444555,54.86402614042163,0.01350603997707367,4.590346943587065,104.77735800668597,113.1694340147078,54.807018022984266,59.44086704403162,59.454373084008694
292,xair,1,100.0,50.0,after_release,1,0,0,0,1,1995,1994,after_check,0,EXECUTE,published_after_gate_recheck,54.806999396532774,54.816697258502245,0.009697861969470978,4.609963856637478,104.76924292743206,112.64778627082705,54.817439056932926,59.41696325317025,59.42666111513972
293,xair,1,100.0,50.0,after_release,1,0,0,0,1,1997,1996,after_check,0,EXECUTE,published_after_gate_recheck,54.770130198448896,54.78492798283696,0.014797784388065338,4.8638698644936085,105.13350600376725,113.54613117873669,55.17676193267107,59.634000062942505,59.64879784733057
294,xair,1,100.0,50.0,after_release,1,0,0,0,1,1999,1998,after_check,0,EXECUTE,published_after_gate_recheck,55.129253305494785,55.139822885394096,0.010569579899311066,4.678232129663229,104.86898012459278,113.65133803337812,54.89754816517234,59.807485435158014,59.818055015057325
295,xair,1,100.0,50.0,after_release,1,0,0,0,1,2001,2000,after_check,0,EXECUTE,published_after_gate_recheck,55.13552529737353,55.1474173553288,0.011892057955265045,4.878867883235216,105.04943784326315,113.69682289659977,55.078748147934675,60.01439318060875,60.026285238564014
296,xair,1,100.0,50.0,after_release,1,0,0,0,1,2003,2002,after_check,0,EXECUTE,published_after_gate_recheck,55.11889420449734,55.12443417683244,0.005539972335100174,4.753753077238798,105.160275939852,113.58044389635324,55.18593918532133,59.872647281736135,59.878187254071236
297,xair,0,,50.0,control,1,0,0,0,0,,2004,control,0,EXECUTE,published_after_gate_recheck,54.52405894175172,54.530149791389704,0.0060908496379852295,4.564118105918169,,,54.65319100767374,59.08817704766989,59.09426789730787
298,xair,0,,50.0,control,1,0,0,0,0,,2005,control,0,EXECUTE,published_after_gate_recheck,54.170815739780664,54.17485302314162,0.004037283360958099,4.460914991796017,,,54.54409588128328,58.63173073157668,58.63576801493764
299,xair,1,100.0,50.0,after_release,1,0,0,0,1,2007,2006,after_check,0,EXECUTE,published_after_gate_recheck,56.644725147634745,56.65438296273351,0.009657815098762512,4.3959119357168674,104.56010000780225,113.28247608616948,54.6052698045969,61.04063708335161,61.050294898450375
300,xair,1,100.0,50.0,after_release,1,0,0,0,1,2009,2008,after_check,0,EXECUTE,published_after_gate_recheck,56.17394112050533,56.18534283712506,0.011401716619729996,8.511589840054512,108.79247589036822,117.55864368751645,58.83753579109907,64.68553096055984,64.69693267717957
301,xair,0,,50.0,control,1,0,0,0,0,,2010,control,0,EXECUTE,published_after_gate_recheck,54.4399400241673,54.45418739691377,0.01424737274646759,4.673212766647339,,,54.77529903873801,59.11315279081464,59.127400163561106
302,xair,1,100.0,50.0,after_release,1,0,0,0,1,2012,2011,after_check,0,EXECUTE,published_after_gate_recheck,54.505543783307076,54.51707495376468,0.011531170457601547,4.685526248067617,105.00922333449125,113.69880707934499,55.025439243763685,59.19107003137469,59.202601201832294
303,xair,1,100.0,50.0,after_release,1,0,0,0,1,2014,2013,after_check,0,EXECUTE,published_after_gate_recheck,55.60250021517277,55.635021068155766,0.032520852982997894,4.307035822421312,104.5611216686666,113.80644794553518,54.590282030403614,59.90953603759408,59.94205689057708
304,xair,0,,50.0,control,1,0,0,0,0,,2015,control,0,EXECUTE,published_after_gate_recheck,55.27073796838522,55.287358816713095,0.016620848327875137,4.6523441560566425,,,54.80001633986831,59.92308212444186,59.93970297276974
305,xair,1,100.0,50.0,after_release,1,0,0,0,1,2017,2016,after_check,0,EXECUTE,published_after_gate_recheck,55.86901120841503,55.88632309809327,0.017311889678239822,5.0148731097579,105.32141802832484,114.022774156183,55.418686009943485,60.88388431817293,60.90119620785117
306,xair,1,100.0,50.0,after_release,1,0,0,0,1,2019,2018,after_check,0,EXECUTE,published_after_gate_recheck,54.51367795467377,54.53055026009679,0.016872305423021317,4.664386622607708,104.83990563079715,112.71001258864999,54.85980771481991,59.178064577281475,59.194936882704496
307,xair,0,,50.0,control,1,0,0,0,0,,2020,control,0,EXECUTE,published_after_gate_recheck,55.14041380956769,55.156904738396406,0.016490928828716278,5.841073114424944,,,55.95998093485832,60.981486923992634,60.99797785282135
308,xair,1,100.0,50.0,after_release,1,0,0,0,1,2022,2021,after_check,0,EXECUTE,published_after_gate_recheck,54.96392212808132,54.97670592740178,0.012783799320459366,6.824085954576731,107.11561189964414,117.83768702298403,57.13450303301215,61.78800808265805,61.80079188197851
309,xair,1,100.0,50.0,after_release,1,0,0,0,1,2024,2023,after_check,0,EXECUTE,published_after_gate_recheck,55.67453522235155,55.688401218503714,0.013865996152162552,5.225748755037785,105.51591264083982,114.12228085100651,55.60960294678807,60.900283977389336,60.9141499735415
310,xair,0,,50.0,control,1,0,0,0,0,,2025,control,0,EXECUTE,published_after_gate_recheck,54.69316570088267,54.70377579331398,0.010610092431306839,5.023309029638767,,,55.13939168304205,59.71647473052144,59.72708482295275
311,xair,1,100.0,50.0,after_release,1,0,0,0,1,2027,2026,after_check,0,EXECUTE,published_after_gate_recheck,54.61682192981243,54.625729098916054,0.008907169103622437,4.411621950566769,104.64503010734916,113.48802223801613,54.69681182876229,59.0284438803792,59.03735104948282
312,xair,0,,50.0,control,1,0,0,0,0,,2028,control,0,EXECUTE,published_after_gate_recheck,56.44651269540191,56.457893922924995,0.011381227523088455,4.887233953922987,,,55.04334159195423,61.333746649324894,61.34512787684798
313,xair,0,,50.0,control,1,0,0,0,0,,2029,control,0,EXECUTE,published_after_gate_recheck,55.58616993948817,55.599364917725325,0.0131949782371521,5.646076984703541,,,55.79540180042386,61.23224692419171,61.245441902428865
314,xair,0,,50.0,control,1,0,0,0,0,,2030,control,0,EXECUTE,published_after_gate_recheck,55.399008095264435,55.412383284419775,0.013375189155340195,4.286918789148331,,,54.39144978299737,59.685926884412766,59.699302073568106
315,xair,1,100.0,50.0,after_release,1,0,0,0,1,2032,2031,after_check,0,EXECUTE,published_after_gate_recheck,55.98738184198737,56.005595717579126,0.018213875591754913,4.870773293077946,105.16920313239098,112.97650309279561,55.26145128533244,60.85815513506532,60.87636901065707
316,xair,1,100.0,50.0,after_release,1,0,0,0,1,2034,2033,after_check,0,EXECUTE,published_after_gate_recheck,54.649153258651495,54.66124601662159,0.01209275797009468,4.1395919397473335,104.52454397454858,112.64545191079378,54.53801527619362,58.78874519839883,58.80083795636892
317,xair,1,100.0,50.0,after_release,1,0,0,0,1,2036,2035,after_check,0,EXECUTE,published_after_gate_recheck,54.418270010501146,54.42931968718767,0.011049676686525345,4.45088604465127,104.61073601618409,112.34388593584299,54.62820315733552,58.869156055152416,58.88020573183894
318,xair,1,100.0,50.0,after_release,1,0,0,0,1,2038,2037,after_check,0,EXECUTE,published_after_gate_recheck,54.33339113369584,54.34153601527214,0.008144881576299667,4.613159690052271,104.75691966712475,113.69045078754425,54.80687879025936,58.94655082374811,58.95469570532441
319,xair,1,100.0,50.0,after_release,1,0,0,0,1,2040,2039,after_check,0,EXECUTE,published_after_gate_recheck,58.287335094064474,58.3008099347353,0.013474840670824051,5.718593019992113,105.99180497229099,114.25541108474135,56.01448332890868,64.00592811405659,64.01940295472741
