mode,deadline_ms,induced_delay_ms,gateway_released,reason,age_at_check_ms,age_at_middleware_ms,late_at_check,late_at_middleware
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,109.85107421875,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 117.6ms > 100ms at release_at_publish,117.575439453125,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,104.91821289062,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,111.26196289062,,0,0
xair_atomic,100,88.5,1,authorization_committed,99.828125,101.6171875,0,1
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,104.64526367188,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.80688476562,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 115.2ms > 100ms at release_at_publish,115.19189453125,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,105.72387695312,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 115.8ms > 100ms at release_at_publish,115.81640625,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,114.23706054688,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 117.6ms > 100ms at release_at_publish,117.637451171875,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,105.59594726562,,0,0
xair_atomic,100,100.0,0,age_bound_exceeded_at_commit,113.962890625,,0,0
xair,100,86.0,1,published_after_gate_recheck,99.90380859375,99.9462890625,0,0
xair,100,95.0,0,deadline exceeded: elapsed 107.9ms > 100ms at release_at_publish,107.939697265625,,0,0
xair_atomic,100,89.0,0,age_bound_exceeded_at_commit,101.06982421875,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,117.04809570312,,0,0
xair_atomic,100,86.5,1,authorization_committed,98.06494140625,99.976806640625,0,0
xair,100,85.5,1,published_after_gate_recheck,98.892578125,98.9345703125,0,0
xair,100,97.5,0,deadline exceeded: elapsed 111.4ms > 100ms at release_at_publish,111.35400390625,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 114.8ms > 100ms at release_at_publish,114.832763671875,,0,0
xair_atomic,100,96.5,0,age_bound_exceeded_at_commit,107.95776367188,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,105.42016601562,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,113.09497070312,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 117.4ms > 100ms at release_at_publish,117.372314453125,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 117.3ms > 100ms at release_at_publish,117.3203125,,0,0
