publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,global,continuous,209,104.5,1,published_after_gate_recheck,18.137435894459486,4.389253910630941,1.0
1000,predicate,continuous,210,105.0,1,published_after_gate_recheck,20.381665788590908,4.793061874806881,1.0
1000,readset,continuous,211,105.5,1,published_after_gate_recheck,18.129650969058275,5.096401087939739,1.0
1000,global,discrete,212,106.0,1,published_after_gate_recheck,20.192781928926706,4.123365972191095,1.0
1000,predicate,continuous,213,106.5,1,published_after_gate_recheck,19.57698678597808,4.923386033624411,1.0
1000,predicate,continuous,214,107.0,1,published_after_gate_recheck,19.588297232985497,4.619706887751818,1.0
1000,readset,discrete,215,107.5,1,published_after_gate_recheck,16.123157925903797,3.8957693614065647,1.0
1000,readset,discrete,216,108.0,1,published_after_gate_recheck,20.349175203591585,4.767945036292076,1.0
1000,global,continuous,217,108.5,1,published_after_gate_recheck,19.823608919978142,4.997734911739826,1.0
1000,predicate,discrete,218,109.0,1,published_after_gate_recheck,21.66213933378458,4.847023170441389,1.0
1000,global,discrete,219,109.5,1,published_after_gate_recheck,21.73592709004879,5.336351227015257,1.0
1000,global,discrete,220,110.0,1,published_after_gate_recheck,21.979774348437786,4.571735858917236,1.0
1000,predicate,discrete,221,110.5,1,published_after_gate_recheck,18.377526197582483,5.184375680983067,1.0
1000,readset,continuous,222,111.0,1,published_after_gate_recheck,19.58741620182991,4.333139397203922,1.0
1000,predicate,discrete,223,111.5,1,published_after_gate_recheck,17.386377323418856,4.822276998311281,1.0
1000,readset,continuous,224,112.0,0,read_set_version_changed_at_gate,18.248803913593292,5.551694892346859,1.0
1000,readset,continuous,225,112.5,1,published_after_gate_recheck,18.09946494176984,4.779336042702198,1.0
1000,predicate,discrete,226,113.0,1,published_after_gate_recheck,21.341436076909304,5.048251245170832,1.0
1000,readset,continuous,227,113.5,1,published_after_gate_recheck,16.755693592131138,4.370108246803284,1.0
1000,readset,discrete,228,114.0,1,published_after_gate_recheck,18.484367057681084,4.106604028493166,1.0
1000,global,continuous,229,114.5,1,published_after_gate_recheck,18.042366951704025,4.555285908281803,1.0
1000,readset,discrete,230,115.0,1,published_after_gate_recheck,21.056551951915026,4.716378170996904,1.0
1000,predicate,discrete,231,115.5,1,published_after_gate_recheck,18.20539403706789,4.701490048319101,1.0
1000,global,discrete,232,116.0,1,published_after_gate_recheck,19.233972765505314,4.262146074324846,1.0
1000,readset,discrete,233,116.5,1,published_after_gate_recheck,19.9843212030828,4.275680985301733,1.0
1000,predicate,continuous,234,117.0,1,published_after_gate_recheck,18.63383688032627,4.508187063038349,1.0
1000,readset,discrete,235,117.5,1,published_after_gate_recheck,19.01015266776085,6.016105879098177,1.0
1000,readset,continuous,236,118.0,1,published_after_gate_recheck,19.894391763955355,4.560125060379505,1.0
1000,predicate,continuous,237,118.5,1,published_after_gate_recheck,18.41022865846753,4.807319026440382,1.0
1000,readset,discrete,238,119.0,1,published_after_gate_recheck,19.822759088128805,4.3658907525241375,1.0
1000,readset,discrete,239,119.5,1,published_after_gate_recheck,17.410072963684797,4.283917136490345,1.0
1000,readset,discrete,240,120.0,1,published_after_gate_recheck,21.644366905093193,4.218714777380228,1.0
1000,predicate,discrete,241,120.5,1,published_after_gate_recheck,21.814805921167135,4.6247863210737705,1.0
1000,predicate,continuous,242,121.0,1,published_after_gate_recheck,19.93458904325962,4.755121190100908,1.0
1000,readset,continuous,243,121.5,1,published_after_gate_recheck,18.70644511654973,5.3915949538350105,1.0
1000,predicate,continuous,244,122.0,1,published_after_gate_recheck,20.37284104153514,4.623062908649445,1.0
1000,readset,continuous,245,122.5,1,published_after_gate_recheck,18.340177834033966,4.662988241761923,1.0
1000,predicate,continuous,246,123.0,1,published_after_gate_recheck,20.524857100099325,4.4737327843904495,1.0
1000,readset,continuous,247,123.5,1,published_after_gate_recheck,17.317949794232845,4.7396523877978325,1.0
1000,global,continuous,248,124.0,1,published_after_gate_recheck,20.950143691152334,4.777862690389156,1.0
1000,global,continuous,249,124.501,1,published_after_gate_recheck,19.642942119389772,4.897948820143938,1.0
1000,global,discrete,250,125.0,1,published_after_gate_recheck,20.475252997130156,4.713853821158409,1.0
1000,readset,continuous,251,125.5,1,published_after_gate_recheck,17.690759152173996,4.665752872824669,1.0
1000,readset,continuous,252,126.0,1,published_after_gate_recheck,19.984052050858736,4.716748837381601,1.0
1000,global,continuous,253,126.5,1,published_after_gate_recheck,17.24720699712634,3.969868179410696,1.0
1000,readset,continuous,254,127.0,1,published_after_gate_recheck,19.509891979396343,4.2813122272491455,1.0
1000,predicate,continuous,255,127.5,1,published_after_gate_recheck,18.62344890832901,4.879745189100504,1.0
1000,predicate,discrete,256,128.0,1,published_after_gate_recheck,21.17274235934019,4.637609701603651,1.0
1000,predicate,discrete,257,128.5,1,published_after_gate_recheck,16.489966306835413,4.4904351234436035,1.0
1000,readset,discrete,258,129.0,1,published_after_gate_recheck,23.032500874251127,7.467740215361118,1.0
1000,predicate,discrete,259,129.5,1,published_after_gate_recheck,17.379394732415676,4.7380090691149235,1.0
1000,readset,continuous,260,130.001,1,published_after_gate_recheck,19.141801167279482,5.003637168556452,1.0
1000,predicate,continuous,261,130.5,1,published_after_gate_recheck,17.535937950015068,4.352706018835306,1.0
1000,readset,continuous,262,131.0,1,published_after_gate_recheck,20.777700003236532,5.126819014549255,1.0
1000,global,continuous,263,131.5,1,published_after_gate_recheck,18.367509823292494,4.553392995148897,1.0
1000,predicate,discrete,264,132.0,1,published_after_gate_recheck,21.925292909145355,4.941870924085379,1.0
1000,readset,discrete,265,132.5,1,published_after_gate_recheck,20.243949256837368,5.511649884283543,1.0
1000,readset,continuous,266,133.001,1,published_after_gate_recheck,20.136456936597824,4.8493980430066586,1.0
1000,global,discrete,267,133.5,1,published_after_gate_recheck,18.69406085461378,4.354388918727636,1.0
1000,global,discrete,268,134.0,1,published_after_gate_recheck,18.62356998026371,4.371099639683962,1.0
1000,predicate,continuous,269,134.5,1,published_after_gate_recheck,18.794890958815813,4.63853171095252,1.0
1000,predicate,discrete,270,135.0,1,published_after_gate_recheck,21.429223008453846,4.801217000931501,1.0
1000,predicate,continuous,271,135.5,1,published_after_gate_recheck,20.614013075828552,5.131427198648453,1.0
1000,global,continuous,272,136.0,1,published_after_gate_recheck,21.431847009807825,5.230823997408152,1.0
1000,predicate,continuous,273,136.5,1,published_after_gate_recheck,18.650258891284466,4.875837825238705,1.0
1000,readset,discrete,274,137.0,1,published_after_gate_recheck,20.80707624554634,4.217010922729969,1.0
1000,predicate,continuous,275,137.5,1,published_after_gate_recheck,18.642675131559372,5.251813214272261,1.0
1000,global,continuous,276,138.0,1,published_after_gate_recheck,17.539045307785273,4.246517084538937,1.0
1000,global,continuous,277,138.5,1,published_after_gate_recheck,17.370098270475864,4.734751768410206,1.0
