run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
42,xair,0,,0.0,control,1,0,0,0,0,,74,control,0,,1.6284650191664696,5.548389162868261,27.40324893966317,21.85485977679491,25.774783920496702,,,,,EXECUTE,published_after_gate_recheck,10.529513005167246,10.541755706071854,0.012242700904607773,16.873605083674192,,,16.908499877899885,27.40311808884144,27.415360789746046
43,xair,1,1.0,0.0,concurrent,1,0,0,1,0,76,75,after_check,0,after_middleware,1.4992826618254185,3.979806322604418,26.68204577639699,22.702239453792572,25.18276311457157,30.562376137822866,34.787442069500685,,,EXECUTE,published_after_gate_recheck,13.719306793063879,13.734987005591393,0.015680212527513504,12.962318025529385,14.315606094896793,40.99014773964882,13.30768596380949,26.681624818593264,26.697305031120777
44,xair,0,,0.0,control,1,0,0,0,0,,77,control,0,,3.451485186815262,9.211580734699965,28.696143999695778,19.484563264995813,25.244658812880516,,,,,EXECUTE,published_after_gate_recheck,14.213504735380411,14.225356746464968,0.01185201108455658,14.482499100267887,,,14.518375974148512,28.6960038356483,28.707855846732855
45,xair,0,,0.0,control,1,0,0,0,0,,78,control,0,,2.3962450213730335,6.088421680033207,27.448002714663744,21.359581034630537,25.05175769329071,,,,,EXECUTE,published_after_gate_recheck,14.051361009478569,14.0629718080163,0.01161079853773117,13.396291993558407,,,13.429844751954079,27.447653003036976,27.459263801574707
46,xair,1,1.0,0.0,concurrent,1,0,0,1,0,80,79,after_check,0,after_middleware,0.9546498768031597,4.7737350687384605,21.410726010799408,16.636990942060947,20.45607613399625,28.824244160205126,32.158659771084785,,,EXECUTE,published_after_gate_recheck,9.41725680604577,9.427726734429598,0.01046992838382721,11.993349064141512,13.19097587838769,38.933479227125645,12.170161120593548,21.410605870187283,21.42107579857111
47,xair,1,1.0,0.0,concurrent,0,1,0,0,0,82,82,before_check,0,,,,,38.52882096543908,42.267685290426016,28.425056021660566,35.11566715314984,,,REVOKE,read_set_version_changed_at_gate,32.374054193496704,,,13.474267907440662,14.689327217638493,39.054477121680975,13.665166217833757,45.84832210093737,
48,xair,1,1.0,0.0,concurrent,1,0,0,1,0,84,83,after_check,0,after_middleware,2.471777144819498,5.048822145909071,27.976404409855604,22.927582263946533,25.504627265036106,37.47950214892626,41.15594923496246,,,EXECUTE,published_after_gate_recheck,12.899300083518028,12.911682948470116,0.012382864952087402,15.07698418572545,16.433068085461855,49.607654102146626,15.43223112821579,27.97628426924348,27.988667134195566
49,xair,1,1.0,0.0,concurrent,0,1,0,0,0,86,86,before_check,0,,,,,39.08294998109341,43.72323490679264,31.769600231200457,36.061090882867575,,,REVOKE,read_set_version_changed_at_gate,32.62127796187997,,,16.12265594303608,17.35601993277669,40.623730048537254,16.331708058714867,48.74393390491605,
50,xair,1,1.0,0.0,concurrent,1,0,0,1,0,88,87,after_check,0,after_middleware,2.2910283878445625,7.827665191143751,30.943631194531918,23.115966003388166,28.652602806687355,39.510222151875496,44.88715901970863,,,EXECUTE,published_after_gate_recheck,14.276873786002398,14.289848040789366,0.012974254786968231,16.666647046804428,17.88603514432907,51.55633017420769,16.86703320592642,30.943520832806826,30.956495087593794
51,xair,1,1.0,0.0,concurrent,0,1,0,0,0,90,90,before_check,0,,,,,37.214665208011866,43.00494818016887,32.77667984366417,33.77061430364847,,,REVOKE,read_set_version_changed_at_gate,29.31653894484043,,,15.516018029302359,16.696603037416935,40.30759818851948,15.679966192692518,44.83255697414279,
52,xair,0,,0.0,control,1,0,0,0,0,,91,control,0,,2.8456486761569977,7.413026876747608,25.32991860061884,17.91689172387123,22.48426992446184,,,,,EXECUTE,published_after_gate_recheck,15.498435124754906,15.508954878896475,0.010519754141569138,9.83136286959052,,,9.866077918559313,25.329797994345427,25.340317748486996
