scenario,run,baseline,seed,outcome,reason,paused_committed_before_submit,gateway_released,stale_executed,correct_revoke,ros_published,ros_observed,validation_latency_ms,e2e_latency_ms,intent_age_at_submit_ms,pause_ms,freshness_ms,exported_at
e1b,17,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04192907363176346,6.655910052359104,225.924,200,1000,2026-09-23T07:07:55.070111+00:00
e1b,18,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03822101280093193,5.900984862819314,224.051,200,1000,2026-09-23T07:07:55.362379+00:00
e1b,19,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.05793781019747257,4.279486835002899,280.827,200,1000,2026-09-23T07:07:55.706467+00:00
e1b,20,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.02758204936981201,4.433616995811462,218.995,200,1000,2026-09-23T07:07:55.981029+00:00
e1b,21,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.027731992304325104,5.474305944517255,213.874,200,1000,2026-09-23T07:07:56.249642+00:00
e1b,22,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.027071218937635422,7.990340003743768,216.498,200,1000,2026-09-23T07:07:56.531467+00:00
e1b,23,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.028774142265319824,5.147453863173723,220.194,200,1000,2026-09-23T07:07:56.807349+00:00
e1b,24,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03286218270659447,6.2400109600275755,214.883,200,1000,2026-09-23T07:07:57.081342+00:00
e1b,25,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.0289140734821558,3.5892841406166553,223.485,200,1000,2026-09-23T07:07:57.368519+00:00
e1b,26,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03496510908007622,8.660465013235807,217.814,200,1000,2026-09-23T07:07:57.649522+00:00
e1b,27,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.030917814001441002,8.457665098831058,231.819,200,1000,2026-09-23T07:07:57.937134+00:00
e1b,28,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.051866983994841576,21.737995091825724,242.266,200,1000,2026-09-23T07:07:58.244268+00:00
e1b,29,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03745988942682743,20.658503053709865,246.243,200,1000,2026-09-23T07:07:58.560770+00:00
e1b,30,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03329198807477951,13.455869164317846,230.878,200,1000,2026-09-23T07:07:58.857737+00:00
e1b,31,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.035226112231612206,28.54075003415346,248.703,200,1000,2026-09-23T07:07:59.172641+00:00
e1b,32,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04446296952664852,10.781217832118273,225.435,200,1000,2026-09-23T07:07:59.488579+00:00
e1b,33,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04252977669239044,13.471839018166065,245.807,200,1000,2026-09-23T07:07:59.794208+00:00
e1b,34,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03454391844570637,3.991277888417244,213.522,200,1000,2026-09-23T07:08:00.073466+00:00
e1b,35,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.032810959964990616,11.190104065462947,220.916,200,1000,2026-09-23T07:08:00.357296+00:00
e1b,36,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04860083572566509,12.129484210163355,220.768,200,1000,2026-09-23T07:08:00.642640+00:00
e1b,37,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03754999488592148,16.673126025125384,224.943,200,1000,2026-09-23T07:08:00.924792+00:00
e1b,38,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.035466160625219345,29.979215003550053,276.836,200,1000,2026-09-23T07:08:01.268241+00:00
e1b,39,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04648813046514988,21.57929795794189,238.941,200,1000,2026-09-23T07:08:01.574740+00:00
e1b,40,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03820215351879597,5.166720133274794,219.835,200,1000,2026-09-23T07:08:01.848331+00:00
e1b,41,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03633811138570309,9.819685947149992,235.361,200,1000,2026-09-23T07:08:02.150378+00:00
e1b,42,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.036218203604221344,14.363299123942852,236.071,200,1000,2026-09-23T07:08:02.445922+00:00
e1b,43,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.032220035791397095,3.3730899449437857,216.781,200,1000,2026-09-23T07:08:02.729046+00:00
e1b,44,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04019495099782944,4.420741926878691,213.637,200,1000,2026-09-23T07:08:03.001776+00:00
e1b,45,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.034454045817255974,9.259989019483328,224.92,200,1000,2026-09-23T07:08:03.286357+00:00
e1b,46,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.034183962270617485,7.057722890749574,219.196,200,1000,2026-09-23T07:08:03.561767+00:00
e1b,47,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03937399014830589,8.410868002101779,219.136,200,1000,2026-09-23T07:08:03.842807+00:00
e1b,48,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03838213160634041,9.087765822187066,233.397,200,1000,2026-09-23T07:08:04.135880+00:00
e1b,49,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03396277315914631,9.664556942880154,221.773,200,1000,2026-09-23T07:08:04.420665+00:00
e1b,50,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.037289923056960106,12.497814139351249,239.391,200,1000,2026-09-23T07:08:04.724266+00:00
e1b,51,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.033251941204071045,14.871821971610188,229.9,200,1000,2026-09-23T07:08:05.026430+00:00
e1b,52,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03858190029859543,14.832947868853807,229.529,200,1000,2026-09-23T07:08:05.315710+00:00
e1b,53,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03468501381576061,6.000231020152569,227.825,200,1000,2026-09-23T07:08:05.613854+00:00
e1b,54,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04871119745075703,9.401904884725809,216.751,200,1000,2026-09-23T07:08:05.890639+00:00
e1b,55,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03312178887426853,4.436803050339222,218.853,200,1000,2026-09-23T07:08:06.165218+00:00
e1b,56,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03668805584311485,9.673653170466423,226.323,200,1000,2026-09-23T07:08:06.450744+00:00
e1b,57,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03907294012606144,29.210364911705256,255.437,200,1000,2026-09-23T07:08:06.767014+00:00
e1b,58,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.05181715823709965,5.159316118806601,218.868,200,1000,2026-09-23T07:08:07.049258+00:00
e1b,59,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.036909012123942375,13.41977110132575,230.801,200,1000,2026-09-23T07:08:07.341661+00:00
e1b,60,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.039153965190052986,8.424733998253942,224.777,200,1000,2026-09-23T07:08:07.625955+00:00
e1b,61,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04592607729136944,9.91432392038405,218.467,200,1000,2026-09-23T07:08:07.901722+00:00
e1b,62,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03979494795203209,13.096556067466736,235.298,200,1000,2026-09-23T07:08:08.201274+00:00
e1b,63,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03320281393826008,3.91880189999938,216.607,200,1000,2026-09-23T07:08:08.476535+00:00
e1b,64,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03684894181787968,5.945357959717512,216.249,200,1000,2026-09-23T07:08:08.748009+00:00
e1b,65,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03022700548171997,4.3389389757066965,221.74,200,1000,2026-09-23T07:08:09.026023+00:00
e1b,66,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.07146410644054413,7.005765102803707,221.038,200,1000,2026-09-23T07:08:09.305033+00:00
e1b,67,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.02849288284778595,5.971106002107263,215.76,200,1000,2026-09-23T07:08:09.578542+00:00
e1b,68,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.0317390076816082,4.918825114145875,219.602,200,1000,2026-09-23T07:08:09.859258+00:00
e1b,69,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04353094846010208,2.933897078037262,221.404,200,1000,2026-09-23T07:08:10.138462+00:00
e1b,70,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.4880439955741167,7.617912022396922,217.02,200,1000,2026-09-23T07:08:10.414708+00:00
e1b,71,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04949280992150307,11.267810128629208,219.277,200,1000,2026-09-23T07:08:10.689905+00:00
e1b,72,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.039004022255539894,28.07834418490529,272.04,200,1000,2026-09-23T07:08:11.016865+00:00
e1b,73,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.1724730245769024,6.064201006665826,216.463,200,1000,2026-09-23T07:08:11.292468+00:00
e1b,74,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03463495522737503,5.005126120522618,217.239,200,1000,2026-09-23T07:08:11.566716+00:00
e1b,75,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03990507684648037,12.232055887579918,242.609,200,1000,2026-09-23T07:08:11.890372+00:00
e1b,76,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03251107409596443,5.6007730308920145,212.524,200,1000,2026-09-23T07:08:12.164205+00:00
e1b,77,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.038171885535120964,2.71673989482224,215.582,200,1000,2026-09-23T07:08:12.440150+00:00
e1b,78,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03865314647555351,17.087353160604835,234.421,200,1000,2026-09-23T07:08:12.736730+00:00
e1b,79,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03927410580217838,8.38538003154099,221.718,200,1000,2026-09-23T07:08:13.023749+00:00
e1b,80,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.040585873648524284,10.121602797880769,216.592,200,1000,2026-09-23T07:08:13.312398+00:00
e1b,81,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.042901141569018364,25.884293019771576,252.652,200,1000,2026-09-23T07:08:13.619646+00:00
e1b,82,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.14306791126728058,5.580524913966656,218.262,200,1000,2026-09-23T07:08:13.891738+00:00
e1b,83,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03944290801882744,7.8629308845847845,215.858,200,1000,2026-09-23T07:08:14.165220+00:00
e1b,84,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04358193837106228,6.017873995006084,221.761,200,1000,2026-09-23T07:08:14.448035+00:00
e1b,85,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.035566044971346855,5.158194107934833,219.522,200,1000,2026-09-23T07:08:14.723178+00:00
e1b,86,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.0588300172239542,7.947539910674095,220.967,200,1000,2026-09-23T07:08:14.999561+00:00
e1b,87,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04583597183227539,8.537454064935446,218.663,200,1000,2026-09-23T07:08:15.277065+00:00
e1b,88,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03577698953449726,4.63331094942987,213.546,200,1000,2026-09-23T07:08:15.545855+00:00
e1b,89,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.034454045817255974,4.319110885262489,214.817,200,1000,2026-09-23T07:08:15.819581+00:00
e1b,90,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04015490412712097,5.099965026602149,217.326,200,1000,2026-09-23T07:08:16.092417+00:00
e1b,91,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.0405448954552412,3.7888980004936457,210.341,200,1000,2026-09-23T07:08:16.363490+00:00
e1b,92,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03368314355611801,6.1020818538963795,213.917,200,1000,2026-09-23T07:08:16.638482+00:00
e1b,93,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.044353073462843895,4.206790821626782,213.392,200,1000,2026-09-23T07:08:16.908089+00:00
e1b,94,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.05196710117161274,5.675112130120397,215.419,200,1000,2026-09-23T07:08:17.179597+00:00
e1b,95,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04161801189184189,7.378402864560485,217.607,200,1000,2026-09-23T07:08:17.454751+00:00
e1b,96,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03329198807477951,6.35702908039093,219.816,200,1000,2026-09-23T07:08:17.733637+00:00
e1b,97,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03686011768877506,7.305525941774249,216.594,200,1000,2026-09-23T07:08:18.009100+00:00
e1b,98,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.036417972296476364,4.096405114978552,212.441,200,1000,2026-09-23T07:08:18.279034+00:00
e1b,99,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03988388925790787,4.872157005593181,212.802,200,1000,2026-09-23T07:08:18.551217+00:00
