delay_ms,jitter_ms,loss_pct,run,drifted,outcome,reason,gateway_released,e2e_latency_ms,netem_applied
250,50,0,39,0,REVOKE,obsolete: elapsed 1499.4ms > freshness 500ms,0,2023.3099749311805,1
50,0,0.1,0,1,REVOKE,obsolete: elapsed 716.7ms > freshness 500ms,0,409.509768942371,1
50,0,0.1,1,1,REVOKE,obsolete: elapsed 713.3ms > freshness 500ms,0,408.9758968912065,1
50,0,0.1,2,1,REVOKE,obsolete: elapsed 720.6ms > freshness 500ms,0,413.0061271134764,1
50,0,0.1,3,1,REVOKE,obsolete: elapsed 713.7ms > freshness 500ms,0,407.9582579433918,1
50,0,0.1,4,1,REVOKE,obsolete: elapsed 710.3ms > freshness 500ms,0,404.106613015756,1
50,0,0.1,5,1,REVOKE,obsolete: elapsed 709.0ms > freshness 500ms,0,404.4469818472862,1
50,0,0.1,6,1,REVOKE,obsolete: elapsed 737.5ms > freshness 500ms,0,434.25079016014934,1
50,0,0.1,7,1,REVOKE,obsolete: elapsed 711.3ms > freshness 500ms,0,409.4922849908471,1
50,0,0.1,8,1,REVOKE,obsolete: elapsed 709.5ms > freshness 500ms,0,403.5368140321225,1
50,0,0.1,9,1,REVOKE,obsolete: elapsed 706.6ms > freshness 500ms,0,404.15610605850816,1
50,0,0.1,10,1,REVOKE,obsolete: elapsed 707.0ms > freshness 500ms,0,404.19726306572556,1
50,0,0.1,11,1,REVOKE,obsolete: elapsed 707.0ms > freshness 500ms,0,404.4056839775294,1
50,0,0.1,12,1,REVOKE,obsolete: elapsed 709.3ms > freshness 500ms,0,406.44294605590403,1
50,0,0.1,13,1,REVOKE,obsolete: elapsed 714.1ms > freshness 500ms,0,412.4038179870695,1
50,0,0.1,14,1,REVOKE,obsolete: elapsed 713.5ms > freshness 500ms,0,406.0465020593256,1
50,0,0.1,15,1,REVOKE,obsolete: elapsed 720.9ms > freshness 500ms,0,415.91621609404683,1
50,0,0.1,16,1,REVOKE,obsolete: elapsed 711.2ms > freshness 500ms,0,404.2381790932268,1
50,0,0.1,17,1,REVOKE,obsolete: elapsed 711.2ms > freshness 500ms,0,412.7197009511292,1
50,0,0.1,18,1,REVOKE,obsolete: elapsed 717.5ms > freshness 500ms,0,407.4084160383791,1
50,0,0.1,19,1,REVOKE,obsolete: elapsed 714.5ms > freshness 500ms,0,410.73078010231256,1
50,0,0.1,20,1,REVOKE,obsolete: elapsed 711.4ms > freshness 500ms,0,406.78827301599085,1
50,0,0.1,21,1,REVOKE,obsolete: elapsed 710.5ms > freshness 500ms,0,405.0839568953961,1
50,0,0.1,22,1,REVOKE,obsolete: elapsed 714.7ms > freshness 500ms,0,405.8269797824323,1
50,0,0.1,23,1,REVOKE,obsolete: elapsed 1710.7ms > freshness 500ms,0,412.57123183459044,1
50,0,0.1,24,1,REVOKE,obsolete: elapsed 711.2ms > freshness 500ms,0,405.6128889787942,1
50,0,0.1,25,1,REVOKE,obsolete: elapsed 713.4ms > freshness 500ms,0,407.23109408281744,1
50,0,0.1,26,1,REVOKE,obsolete: elapsed 717.0ms > freshness 500ms,0,413.2684599608183,1
50,0,0.1,27,1,REVOKE,obsolete: elapsed 712.2ms > freshness 500ms,0,405.28928115963936,1
50,0,0.1,28,1,REVOKE,obsolete: elapsed 712.0ms > freshness 500ms,0,407.82962716184556,1
50,0,0.1,29,1,REVOKE,obsolete: elapsed 707.6ms > freshness 500ms,0,404.52076005749404,1
50,0,0.1,30,0,REVOKE,obsolete: elapsed 556.9ms > freshness 500ms_at_publish,0,808.6302189622074,1
50,0,0.1,31,0,REVOKE,obsolete: elapsed 555.5ms > freshness 500ms_at_publish,0,807.6360530685633,1
50,0,0.1,32,0,REVOKE,obsolete: elapsed 557.5ms > freshness 500ms_at_publish,0,809.8310509230942,1
50,0,0.1,33,0,REVOKE,obsolete: elapsed 555.9ms > freshness 500ms_at_publish,0,807.5786859262735,1
50,0,0.1,34,0,REVOKE,obsolete: elapsed 560.4ms > freshness 500ms_at_publish,0,812.6536060590297,1
50,0,0.1,35,0,REVOKE,obsolete: elapsed 560.4ms > freshness 500ms_at_publish,0,821.9325221143663,1
50,0,0.1,36,0,REVOKE,obsolete: elapsed 562.5ms > freshness 500ms_at_publish,0,815.3913218993694,1
50,0,0.1,37,0,REVOKE,obsolete: elapsed 563.8ms > freshness 500ms_at_publish,0,819.7389869019389,1
50,0,0.1,38,0,REVOKE,obsolete: elapsed 563.6ms > freshness 500ms_at_publish,0,826.5846190042794,1
50,0,0.1,39,0,REVOKE,obsolete: elapsed 557.5ms > freshness 500ms_at_publish,0,812.3942699749023,1
50,0,1.0,0,1,REVOKE,obsolete: elapsed 835.8ms > freshness 500ms,0,406.9528819527477,1
50,0,1.0,1,1,REVOKE,obsolete: elapsed 716.7ms > freshness 500ms,0,411.34357801638544,1
50,0,1.0,2,1,REVOKE,obsolete: elapsed 710.3ms > freshness 500ms,0,409.06515484675765,1
50,0,1.0,3,1,REVOKE,obsolete: elapsed 1733.7ms > freshness 500ms,0,1555.4530730005354,1
50,0,1.0,4,1,REVOKE,obsolete: elapsed 718.1ms > freshness 500ms,0,416.78594797849655,1
50,0,1.0,5,1,REVOKE,obsolete: elapsed 713.6ms > freshness 500ms,0,407.5819021090865,1
50,0,1.0,6,1,REVOKE,obsolete: elapsed 713.7ms > freshness 500ms,0,410.54903785698116,1
50,0,1.0,7,1,REVOKE,obsolete: elapsed 710.0ms > freshness 500ms,0,408.95796404220164,1
50,0,1.0,8,1,REVOKE,obsolete: elapsed 718.5ms > freshness 500ms,0,408.3557741250843,1
50,0,1.0,9,1,REVOKE,obsolete: elapsed 716.3ms > freshness 500ms,0,408.96863397210836,1
50,0,1.0,10,1,REVOKE,obsolete: elapsed 706.9ms > freshness 500ms,0,403.73953408561647,1
50,0,1.0,11,1,REVOKE,obsolete: elapsed 705.7ms > freshness 500ms,0,404.65688589029014,1
50,0,1.0,12,1,REVOKE,obsolete: elapsed 707.0ms > freshness 500ms,0,404.1007421910763,1
50,0,1.0,13,1,REVOKE,obsolete: elapsed 706.2ms > freshness 500ms,0,404.0213730186224,1
50,0,1.0,14,1,REVOKE,obsolete: elapsed 708.3ms > freshness 500ms,0,404.3838840443641,1
50,0,1.0,15,1,REVOKE,obsolete: elapsed 1116.9ms > freshness 500ms,0,407.1778340730816,1
50,0,1.0,16,1,REVOKE,obsolete: elapsed 710.4ms > freshness 500ms,0,407.08439890295267,1
50,0,1.0,17,1,REVOKE,obsolete: elapsed 707.6ms > freshness 500ms,0,405.3952610120177,1
50,0,1.0,18,1,REVOKE,obsolete: elapsed 707.8ms > freshness 500ms,0,404.2549319565296,1
50,0,1.0,19,1,REVOKE,obsolete: elapsed 836.1ms > freshness 500ms,0,534.3426328618079,1
50,0,1.0,20,1,REVOKE,obsolete: elapsed 710.5ms > freshness 500ms,0,404.22124811448157,1
50,0,1.0,21,1,REVOKE,obsolete: elapsed 708.7ms > freshness 500ms,0,404.97302799485624,1
50,0,1.0,22,1,REVOKE,obsolete: elapsed 710.0ms > freshness 500ms,0,404.9293559510261,1
50,0,1.0,23,1,REVOKE,obsolete: elapsed 712.0ms > freshness 500ms,0,409.32058403268456,1
50,0,1.0,24,1,REVOKE,obsolete: elapsed 1115.9ms > freshness 500ms,0,404.85677984543145,1
50,0,1.0,25,1,REVOKE,obsolete: elapsed 1731.5ms > freshness 500ms,0,1428.1029568519443,1
50,0,1.0,26,1,REVOKE,obsolete: elapsed 719.3ms > freshness 500ms,0,408.3294249139726,1
50,0,1.0,27,1,REVOKE,obsolete: elapsed 708.5ms > freshness 500ms,0,404.6996650286019,1
50,0,1.0,28,1,REVOKE,obsolete: elapsed 713.3ms > freshness 500ms,0,404.5569871086627,1
50,0,1.0,29,1,REVOKE,obsolete: elapsed 839.1ms > freshness 500ms,0,405.6141930632293,1
50,0,1.0,30,0,REVOKE,obsolete: elapsed 685.5ms > freshness 500ms_at_publish,0,938.122158870101,1
